id,chain,sapiens_score
d8979,H,0.8564789927489048
d8980,H,0.8232932026062894
d8982,H,0.8579606833105737
d8983,H,0.8381612997188747
d8984,H,0.8049319578094942
d8985,H,0.7816205611568876
d8987,H,0.8645207573556237
d8989,H,0.8886785022237084
d8990,H,0.7958784849373716
d8995,H,0.8816702295508649
d8997,H,0.8882039014352571
d9000,H,0.8095221612602472
d9002,H,0.8544483417558058
d9003,H,0.8822293558950421
d9004,H,0.8244248696483008
d9005,H,0.8814302911268217
d9006,H,0.8551039990709454
d9007,H,0.8855904452502728
d9008,H,0.8840761259921546
d9012,H,0.8297552709226255
d9015,H,0.8632016697882023
d9016,H,0.8826020270486774
d9018,H,0.764411066049202
d9019,H,0.8080028470706295
d9020,H,0.8802216292846771
d9022,H,0.806022023646669
d9024,H,0.8763763442635536
d9028,H,0.8562779762383018
d9029,H,0.8158448581806327
d9033,H,0.8761726999398702
d9035,H,0.8189939349316634
d9037,H,0.823134918236038
d9038,H,0.8842306816317502
d9039,H,0.7637510882690549
d9040,H,0.817206837445776
d9041,H,0.8747690898289374
d9042,H,0.823203819899637
d9043,H,0.8835709291554633
d9045,H,0.8951900202148365
d9048,H,0.8731955652887171
d9049,H,0.8306112817856444
d9050,H,0.7566631418940063
d9051,H,0.8520068987790081
d9052,H,0.8163875657713638
d9054,H,0.7989971691236031
d9056,H,0.8654525697567179
d9059,H,0.7921160038501497
d9063,H,0.7790010567998218
d9064,H,0.8355736932025688
d9065,H,0.8789766525938397
d9066,H,0.45814161362553324
d9067,H,0.8194907470864968
d9069,H,0.8814058196011597
d9070,H,0.8668424287711137
d9072,H,0.8725255455887109
d9073,H,0.8798689407632365
d9075,H,0.8341452453729357
d9078,H,0.8201523028021934
d9079,H,0.8875759390709193
d9082,H,0.8217215679872495
d9083,H,0.7864094851334301
d9085,H,0.7778179720044136
d9088,H,0.8143340845088489
d9090,H,0.8543054651882913
d9092,H,0.7673845634002376
d9094,H,0.8782625768114539
d9100,H,0.885246553398188
d9102,H,0.8154145696497828
d9103,H,0.8257504967386248
d9104,H,0.8439010831296717
d9106,H,0.8036974059226357
d9108,H,0.8952720526789055
d9109,H,0.8867385911530462
d9110,H,0.8072422708095122
d9113,H,0.8207889606365589
d9120,H,0.8806817680098382
d9121,H,0.7953199054255098
d9124,H,0.8735310040314549
d9125,H,0.8978814804035684
d9126,H,0.8614133493703546
d9127,H,0.8219692906042417
d9129,H,0.8750282146770937
d9131,H,0.814479448333044
d9133,H,0.8781497979573175
d9134,H,0.8000003645086989
d9136,H,0.8426157046101409
d9137,H,0.8210297761676467
d9139,H,0.8164950509388478
d9142,H,0.8804157630566063
d9143,H,0.8828202109892391
d9145,H,0.8292806700780249
d9147,H,0.8406564085522578
d9149,H,0.8756773350531327
d9150,H,0.8801573656854176
d9156,H,0.8136592012670663
d9157,H,0.8814153894782066
d9160,H,0.8750491842627526
d9161,H,0.8837827619548156
d9162,H,0.6604245987848616
d9163,H,0.8806918858102074
d9164,H,0.8590640834368327
d9168,H,0.8331162592484838
d9169,H,0.7656114154214998
d9170,H,0.8663401264592866
d9171,H,0.7944131000862958
d9173,H,0.8125079135971089
d9176,H,0.8357991312787069
d9178,H,0.892774441412517
d9182,H,0.8769545768187424
d9184,H,0.7988754504870984
d9185,H,0.8907680164263087
d9186,H,0.8472516499285665
d9187,H,0.7907300742951279
d9188,H,0.7210954079150477
d9189,H,0.8589673363753865
d9190,H,0.8770830753267905
d9191,H,0.800802511154352
d9194,H,0.7928817939013243
d9196,H,0.8789554370921993
d9197,H,0.8935364049214584
d9199,H,0.8642107426332166
d9200,H,0.8864328384182407
d9201,H,0.8940921723842621
d9202,H,0.8657280335555205
d9203,H,0.6484171085826614
d9204,H,0.7914389168932324
d9205,H,0.8060847315220878
d9207,H,0.7718692224691895
d9209,H,0.8135162115512976
d9210,H,0.7927302050475891
d9213,H,0.8966271453928725
d9214,H,0.8169485479593277
d9215,H,0.8766047122932615
d9218,H,0.7848086705044756
d9219,H,0.7418261967168367
d9221,H,0.8973623785589423
d9222,H,0.871488412384127
d9224,H,0.8941895587103708
d9226,H,0.8151864793578473
d9227,H,0.8014440979151165
d9229,H,0.8840185037805038
d9230,H,0.830158435539386
d9231,H,0.8133486937731504
d9234,H,0.8154982934132792
d9235,H,0.7818880996090316
d9238,H,0.8301495817328287
d9246,H,0.8671352133541456
d9249,H,0.8368689638919362
d9250,H,0.8951410815256451
d9251,H,0.8065241973810983
d9256,H,0.876462391568619
d9259,H,0.8747363297776742
d9261,H,0.8923551827958487
d9263,H,0.8718192657731749
d9269,H,0.8295899838948053
d9270,H,0.7971881895612639
d9273,H,0.8205686669593842
d9274,H,0.839018428836726
d9275,H,0.8801502110888657
d9276,H,0.8187467091339679
d9277,H,0.8293955380905349
d9280,H,0.8656255268237808
d9286,H,0.790729183703661
d9289,H,0.8859699672123171
d9291,H,0.8574999982698096
d9294,H,0.8710677404171572
d9295,H,0.8847823819598636
d9297,H,0.800899222131493
d9298,H,0.8859491334720091
d9299,H,0.8737440968038348
d9300,H,0.879416521602464
d9302,H,0.8685250246189227
d9303,H,0.8009112248569727
d9306,H,0.8099926856006975
d9308,H,0.895090320730597
d9310,H,0.7855598186142743
d9311,H,0.8011919852995545
d9312,H,0.8060877547370937
d9313,H,0.8887934023791021
d9315,H,0.8367860751847426
d9316,H,0.8747058348886878
d9318,H,0.8523222306281875
d9319,H,0.8280006000703132
d9324,H,0.8635453243513365
d9327,H,0.8252417912085851
d9330,H,0.450416566000173
d9333,H,0.8875229527001027
d9337,H,0.811597016883326
d9338,H,0.8467402939108156
d9342,H,0.8732362738677434
d9344,H,0.8608774451825482
d9347,H,0.8453535184474482
d9350,H,0.8323577084337119
d9351,H,0.830926094437018
d9352,H,0.8589842449580356
d9353,H,0.8124248904131708
d9355,H,0.7659308680380552
d9357,H,0.8557613896187938
d9358,H,0.8484390976114405
d9362,H,0.7632756804958696
d9363,H,0.8423027205207045
d9364,H,0.8173790623926941
d9366,H,0.8521437529060576
d9369,H,0.8801068590497071
d9371,H,0.8055465779807262
d9373,H,0.8803312143659204
d9375,H,0.8795751466138942
d9376,H,0.8773908456106011
d9378,H,0.8098202717737877
d9379,H,0.8583006576911824
d9383,H,0.870168744410212
d9384,H,0.731981063778005
d9385,H,0.8444446731953561
d9387,H,0.8532854735363866
d9390,H,0.8213816555483001
d9392,H,0.8033600393179301
d9394,H,0.8560341366826266
d9396,H,0.8474951504704056
d9399,H,0.8523918357199041
d9402,H,0.788113181617249
d9403,H,0.862944192100655
d9404,H,0.8463478586088646
d9405,H,0.8290862009162083
d9410,H,0.7882480759705816
d9411,H,0.4702400612312895
d9415,H,0.7923783215091509
d9416,H,0.7980005210792681
d9419,H,0.8443831111545916
d9424,H,0.7887182447989032
d9425,H,0.8444703032053729
d9426,H,0.7645725541963027
d9427,H,0.8832686831190334
d9428,H,0.8233682183024374
d9430,H,0.8066569656626252
d9431,H,0.8792978685319893
d9432,H,0.8143106926361035
d9433,H,0.812372819260434
d9434,H,0.6590297105134402
d9435,H,0.8008310810904592
d9437,H,0.8064282102658685
d9438,H,0.8299734034818841
d9439,H,0.8350831278496318
d9441,H,0.885524386504911
d9442,H,0.8713876414558162
d9444,H,0.7900908805704752
d9449,H,0.8825952012877946
d9454,H,0.8249272188743738
d9455,H,0.8685511239898314
d9457,H,0.8099572259144714
d9460,H,0.8769447549937233
d9462,H,0.8805868679285049
d9464,H,0.8169785198898842
d9465,H,0.8142345097750939
d9466,H,0.8124878981327714
d9467,H,0.8841086593098365
d9468,H,0.8492540254176242
d9473,H,0.8837276771027818
d9474,H,0.8831025028023226
d9475,H,0.8823970152508644
d9476,H,0.8636957320022928
d9478,H,0.8762241454338128
d9479,H,0.8616081751413174
d9480,H,0.8277698811825093
d9481,H,0.8104437934894082
d9484,H,0.8819782102084536
d9487,H,0.8161678631963619
d9488,H,0.8052811974943694
d9489,H,0.7735758247480047
d9492,H,0.8185689398178867
d9493,H,0.8276831733959692
d9494,H,0.8168421818614006
d9495,H,0.7575149397365749
d9496,H,0.8602203903015421
d9497,H,0.8553659063489998
d9498,H,0.856887123532351
d9500,H,0.8291516754061284
d9501,H,0.8544459232242307
d9504,H,0.8733758423842636
d9507,H,0.7460584749105917
d9508,H,0.8788205803564143
d9510,H,0.5055992422201255
d9512,H,0.7864482055797621
d9514,H,0.8255608621530417
d9516,H,0.8192623504853951
d9517,H,0.8395484067268867
d9518,H,0.8068478423024504
d9523,H,0.7963010742529935
d9524,H,0.8885885079701742
d9525,H,0.8804847091307928
d9527,H,0.8732658061243239
d9528,H,0.817021089124932
d9534,H,0.799399651550487
d9536,H,0.8881105060624604
d9538,H,0.780252578528598
d9539,H,0.7897972569448276
d9540,H,0.8331036843514691
d9541,H,0.8839005976177678
d9546,H,0.7997327529895706
d9548,H,0.8909373182170796
d9549,H,0.812419305956824
d9550,H,0.8855696135702041
d9552,H,0.8163834990933537
d9553,H,0.7773708726855098
d9555,H,0.8048254637525672
d9556,H,0.8166184661168496
d9558,H,0.7829347595274448
d9559,H,0.8166073356923742
d9561,H,0.8395686987981511
d9563,H,0.779828494722114
d9564,H,0.8067452817739658
d9565,H,0.45830783715049167
d9566,H,0.8746724796832585
d9567,H,0.8670576784621786
d9569,H,0.823065166120176
d9570,H,0.7949584419196792
d9574,H,0.7969203858769366
d9578,H,0.8106051347160761
d9583,H,0.8537016154695598
d9585,H,0.84064343589984
d9586,H,0.8784763444707079
d9587,H,0.8321507319521445
d9588,H,0.7909131020885604
d9589,H,0.8119678678295503
d9592,H,0.8653620058175875
d9593,H,0.8856773770183598
d9594,H,0.8924914686768143
d9595,H,0.7666782691169565
d9596,H,0.8808977442926594
d9597,H,0.880144749858738
d9601,H,0.8505230386193111
d9602,H,0.7919652965689493
d9603,H,0.8957490743748073
d9606,H,0.8187599210529635
d9607,H,0.8069451271185597
d9609,H,0.8334049912644368
d9612,H,0.8423362219033121
d9613,H,0.8833813054221017
d9614,H,0.8188310000402776
d9616,H,0.840349844760365
d9617,H,0.8525061911214953
d9620,H,0.8090153732452511
d9621,H,0.8837222100959884
d9625,H,0.8090896828761024
d9627,H,0.8014891896731197
d9632,H,0.8591882149136163
d9633,H,0.8751178323843721
d9634,H,0.8646740896862235
d9636,H,0.7822540257360757
d9637,H,0.8049603519116149
d9638,H,0.8245040330927349
d9639,H,0.7833219097838515
d9640,H,0.8059787477719264
d9641,H,0.8754194175158072
d9642,H,0.8629115622525461
d9643,H,0.8804724321005958
d9645,H,0.7779715749745567
d9648,H,0.7811659019990046
d9650,H,0.8145953117756644
d9651,H,0.8341416831848756
d9653,H,0.8260844322395021
d9654,H,0.7907201263392083
d9658,H,0.8661182350783705
d9660,H,0.8272120432043839
d9664,H,0.8746966653078505
d9666,H,0.8391051178992105
d9667,H,0.7935239030596088
d9668,H,0.7846783779417004
d9670,H,0.8533869088465057
d9671,H,0.7875155028505404
d9672,H,0.8122022441632691
d9673,H,0.7665651705415951
d9674,H,0.8388060080935247
d9675,H,0.482208107074257
d9676,H,0.8608296994688147
d9677,H,0.8809288190169768
d9678,H,0.8735907621203213
d9679,H,0.7887703611113883
d9684,H,0.8492442387748849
d9687,H,0.7975667630908666
d9690,H,0.8676860742632625
d9696,H,0.650525230274658
d9697,H,0.874491272146039
d9701,H,0.7999244045496472
d9705,H,0.8826726141195853
d9706,H,0.8253204155990408
d9709,H,0.8894734043850858
d9710,H,0.8776145336321659
d9711,H,0.8653536133933812
d9712,H,0.7850014743654845
d9713,H,0.8315122038370273
d9714,H,0.8167146478879673
d9716,H,0.8306998918089298
d9722,H,0.8039594069374977
d9723,H,0.7537660310935715
d9724,H,0.8119693087019886
d9725,H,0.8789477291697215
d9726,H,0.825243376049341
d9727,H,0.851168319080025
d9734,H,0.7522037825236718
d9738,H,0.7806237646511622
d9739,H,0.7995630148644289
d9740,H,0.8696483851506792
d9746,H,0.7675664100832152
d9747,H,0.8229137858576026
d9749,H,0.8402161955494772
d9752,H,0.8852647023541587
d9755,H,0.8801529321440116
d9757,H,0.7610302881082207
d9758,H,0.7822660002692611
d9759,H,0.7973778604898812
d9762,H,0.7582761233503168
d9763,H,0.8189245082577256
d9764,H,0.7718345619810437
d9765,H,0.8193442230341864
d9766,H,0.8302263743416579
d9770,H,0.8288122184365709
d9774,H,0.826926178461646
d9775,H,0.842350319546202
d9777,H,0.8699095677738348
d9778,H,0.8730923946414675
d9779,H,0.8617463193520486
d9780,H,0.8233000622689723
d9781,H,0.8642335059719348
d9787,H,0.7874754021784901
d9788,H,0.823607427848352
d9789,H,0.8219443648210112
d9790,H,0.8290640938821741
d9791,H,0.874117378850241
d9792,H,0.839783118197731
d9795,H,0.873462148417126
d9797,H,0.7907150426879526
d9798,H,0.8221673929975146
d9799,H,0.7810372693891652
d9801,H,0.7957953899017265
d9805,H,0.8681877404297432
d9808,H,0.7834613046692154
d9809,H,0.8126478955292931
d9810,H,0.7836916037648917
d9811,H,0.7718993008207038
d9812,H,0.7893640303496018
d9813,H,0.8767580906688063
d9815,H,0.772663668862411
d9816,H,0.8029918261581943
d9818,H,0.8297352624857532
d9819,H,0.860020262027575
d9823,H,0.7892151906239715
d9825,H,0.7880130461417139
d9826,H,0.8114178899513639
d9827,H,0.81718832736219
d9828,H,0.7802002342176382
d9829,H,0.8751368553270228
d9832,H,0.8076883705193176
d9837,H,0.7972196763381362
d9839,H,0.8056881249352705
d9840,H,0.8286095854910244
d9841,H,0.7978812831120109
d9842,H,0.7895498595272119
d9845,H,0.8037255281168554
d9846,H,0.8911255786725141
d9847,H,0.8744930731944549
d9849,H,0.8888325662288851
d9852,H,0.8730138406523915
d9853,H,0.8946835797967263
d9854,H,0.8812715792480637
d9855,H,0.7889207522384822
d9858,H,0.7875080204338109
d9860,H,0.7860581053154809
d9863,H,0.8749524752754684
d9864,H,0.802170576749865
d9866,H,0.8751356722712517
d9871,H,0.8130800553312725
d9875,H,0.7987374639747167
d9876,H,0.8061712550967932
d9878,H,0.8836828172206879
d9880,H,0.8144803043678095
d9881,H,0.7738360543811663
d9882,H,0.8381283941948525
d9883,H,0.8255543169705609
d9887,H,0.8917600112656753
d9890,H,0.8423747302129351
d9891,H,0.8863622067230088
d9892,H,0.8346167973436726
d9894,H,0.8700491241091546
d9896,H,0.8066822042703394
d9898,H,0.8212070168846327
d9899,H,0.8767918740994618
d9900,H,0.7831876315527929
d9901,H,0.787695865699552
d9902,H,0.8540110029933745
d9907,H,0.7931686756595716
d9908,H,0.8873781411420731
d9914,H,0.8292490145230356
d9916,H,0.8657838148328493
d9919,H,0.8824202413401327
d9921,H,0.8162620374424892
d9925,H,0.7811420680644612
d9926,H,0.8855607469284207
d9927,H,0.7784119651618379
d9928,H,0.8145917294597304
d9932,H,0.8275987341648011
d9934,H,0.7821413226804491
d9936,H,0.7862044599956101
d9939,H,0.8604952509545523
d9940,H,0.8141629354924791
d9941,H,0.8108354271842843
d9944,H,0.7350342124741394
d9948,H,0.8859217346242044
d9949,H,0.8010818643702401
d9951,H,0.823501568256306
d9952,H,0.8021915900436315
d9954,H,0.7838141022937246
d9956,H,0.8754403916402504
d9957,H,0.7484850584130202
d9959,H,0.8375539485089205
d9960,H,0.8789267811303337
d9961,H,0.7996716607184637
d9962,H,0.8681439836809952
d9963,H,0.784209384066405
d9964,H,0.8114911338560423
d9965,H,0.7894822766480982
d9966,H,0.7820914925234217
d9968,H,0.7925209552211606
d9970,H,0.8819696189692388
d9975,H,0.8379722392705621
d9976,H,0.8806242490256274
d9979,H,0.8723479639738798
d9980,H,0.7845134331312563
d9982,H,0.5875091176179316
d9985,H,0.8435530867949824
d9988,H,0.8054053336836215
d9989,H,0.8885844854776525
d9990,H,0.8186459251929347
d9993,H,0.49531003599496265
d9997,H,0.799316012480807
d9999,H,0.771512009769532
d10000,H,0.7943600983878153
d10001,H,0.8796541215144098
d10002,H,0.8619671315688082
d10004,H,0.8270318520144891
d10005,H,0.8414898298610494
d10006,H,0.8176974391029908
d10007,H,0.8296475060356473
d10008,H,0.8168144510485805
d10009,H,0.8291351442920074
d10010,H,0.8611940096034819
d10011,H,0.7772148224275287
d10013,H,0.803904825378032
d10015,H,0.8419196519765768
d10016,H,0.7637317521050573
d10017,H,0.8715576820292519
d10020,H,0.7992462190902896
d10026,H,0.8750397420230032
d10027,H,0.8765800330373976
d10028,H,0.8200490625131698
d10032,H,0.8101978571178903
d10033,H,0.8579349700700153
d10035,H,0.8575247069293598
d10038,H,0.7877103952635632
d10039,H,0.853223119470446
d10042,H,0.8209779060319138
d10043,H,0.8285682903470721
d10045,H,0.7745483725154696
d10048,H,0.8281373008568254
d10050,H,0.8820594044832083
d10051,H,0.8487837758511305
d10053,H,0.8102193760892583
d10054,H,0.8671959069971409
d10055,H,0.8440294482886103
d10056,H,0.8265463931138738
d10057,H,0.7746551607647895
d10059,H,0.739160594139849
d10062,H,0.8364321409670774
d10063,H,0.8307084710273928
d10065,H,0.8088480673730374
d10066,H,0.8653884293206286
d10067,H,0.78353816464919
d10069,H,0.8317467314004898
d10071,H,0.8179820436266584
d10074,H,0.8058885230427295
d10075,H,0.8183392802110085
d10077,H,0.8159729456272694
d10080,H,0.8647846580658597
d10081,H,0.8466965961314383
d10082,H,0.8806533301160449
d10083,H,0.8000674122299084
d10084,H,0.8784445785663345
d10085,H,0.7930191767294533
d10087,H,0.8148749323835204
d10089,H,0.7831734024032596
d10090,H,0.762906386016691
d10094,H,0.8087578739940635
d10096,H,0.7987112730484585
d10097,H,0.8274390113381844
d10100,H,0.8348206115432647
d10103,H,0.8074722289355523
d10105,H,0.8314197249402685
d10108,H,0.8159174305145387
d10112,H,0.8691565990447998
d10113,H,0.840907978511929
d10117,H,0.7700991711895401
d10119,H,0.8767737467531804
d10120,H,0.6484385244920849
d10123,H,0.8020383363323552
d10124,H,0.8003887762061574
d10127,H,0.7975687743082904
d10129,H,0.8333314314439166
d10134,H,0.8270973454206443
d10135,H,0.7844477392085221
d10137,H,0.8148140955083775
d10139,H,0.8220975277792724
d10141,H,0.8288358193304803
d10143,H,0.7977239817411192
d10144,H,0.8341581046645815
d10145,H,0.8583036888656872
d10146,H,0.8919668785835567
d10147,H,0.80774693027002
d10148,H,0.79429776358922
d10149,H,0.7833239618511427
d10151,H,0.7921068324929192
d10152,H,0.7866856238183876
d10154,H,0.859289842457094
d10156,H,0.8923301544009137
d10159,H,0.809779296272269
d10160,H,0.8128704477763065
d10161,H,0.8694757285793977
d10163,H,0.8915266843125371
d10164,H,0.8268275467393499
d10170,H,0.7837155842042844
d10174,H,0.8729510964527365
d10175,H,0.7750204368660759
d10176,H,0.7582744320588453
d10177,H,0.8084180822965404
d10178,H,0.8801425232470614
d10179,H,0.8198205066773181
d10181,H,0.812654132206066
d10184,H,0.8017041546185143
d10186,H,0.8864160043986764
d10187,H,0.8584963244721904
d10188,H,0.8360503179836087
d10189,H,0.8599772040754379
d10190,H,0.8244478390298107
d10193,H,0.8064597426675075
d10196,H,0.8716322088426133
d10197,H,0.879590590702039
d10199,H,0.7937887350821661
d10201,H,0.7782067504090567
d10202,H,0.7483977428451181
d10203,H,0.8175159824534881
d10204,H,0.8749896384760495
d10206,H,0.7584951034245583
d10207,H,0.8129533539836605
d10210,H,0.7758065373088945
d10213,H,0.8573926325355258
d10214,H,0.8134203302216226
d10216,H,0.7966694729476576
d10219,H,0.88966394189213
d10220,H,0.8037190086577298
d10223,H,0.7916719572385773
d10226,H,0.8640266961864824
d10228,H,0.8590685977880669
d10231,H,0.7989255937368229
d10234,H,0.822321213531394
d10235,H,0.8000458088414423
d10237,H,0.8210401370034863
d10239,H,0.4769871807150026
d10241,H,0.8894490110726396
d10243,H,0.8099098384171446
d10244,H,0.772641730095659
d10245,H,0.7965162739711852
d10248,H,0.802296352274013
d10250,H,0.8277621269137376
d10252,H,0.8938467230361241
d10253,H,0.8445197117549402
d10254,H,0.8204560546576977
d10255,H,0.8736608901489822
d10257,H,0.8691600707287972
d10258,H,0.8749754059770443
d10259,H,0.8822075617969583
d10262,H,0.8217572843061149
d10263,H,0.798610418052836
d10265,H,0.8098264591792061
d10267,H,0.870317572112775
d10268,H,0.8817836355145384
d10269,H,0.8596605275151799
d10271,H,0.7854026001594637
d10273,H,0.8231749644107891
d10275,H,0.8023916502406291
d10277,H,0.7993045107771953
d10279,H,0.8766626867565136
d10281,H,0.7714837041986716
d10284,H,0.7964234460076248
d10285,H,0.8543802261227319
d10286,H,0.8784310317351522
d10292,H,0.8417881803861895
d10293,H,0.8766507392837888
d10295,H,0.7947352628258092
d10298,H,0.8748484442256531
d10299,H,0.7959587192468223
d10300,H,0.8412204427040068
d10301,H,0.776123754442933
d10302,H,0.8338733906516942
d10304,H,0.8199767086654901
d10305,H,0.8018730307844553
d10312,H,0.8339130025420148
d10313,H,0.7646832728636599
d10314,H,0.893973232941194
d10317,H,0.7981380617915137
d10319,H,0.8496292686768782
d10320,H,0.8813998157824945
d10323,H,0.8734134213310205
d10326,H,0.7874203526438022
d10328,H,0.8689250171539329
d10331,H,0.8427219759781384
d10333,H,0.8004708276507823
d10334,H,0.8821520783228449
d10335,H,0.7885428909372924
d10336,H,0.8604913098546111
d10337,H,0.8662472680885474
d10339,H,0.8686120137572289
d10343,H,0.6621247378436129
d10344,H,0.8116189491965117
d10352,H,0.8260252932521784
d10355,H,0.8272378737321839
d10357,H,0.873491713099859
d10362,H,0.8296360840865721
d10365,H,0.8771949662071354
d10368,H,0.8686281167682055
d10370,H,0.8970215862989426
d10371,H,0.8039755114059672
d10372,H,0.8696718163295718
d10373,H,0.4854902639975863
d10374,H,0.8739635683931746
d10375,H,0.8213366400904771
d10376,H,0.8730520544864169
d10378,H,0.8028411822250257
d10379,H,0.7696825258469987
d10381,H,0.8128006939806529
d10383,H,0.8939873912117698
d10384,H,0.8193463731895794
d10385,H,0.7733538868622138
d10388,H,0.7827703298229847
d10393,H,0.7637207588685728
d10394,H,0.8876080717891455
d10398,H,0.8236276308074594
d10400,H,0.88210621425661
d10403,H,0.8764702186540321
d10405,H,0.8009034719378236
d10407,H,0.8795233118303475
d10408,H,0.819475638430293
d10412,H,0.7147092594104445
d10414,H,0.44990536308434514
d10415,H,0.7974299992556158
d10417,H,0.8417373195083605
d10418,H,0.844817361621945
d10419,H,0.8317707262982705
d10420,H,0.8827885507412676
d10425,H,0.8589678781953725
d10429,H,0.7677153844140039
d10432,H,0.8034124814935761
d10436,H,0.8059645912681634
d10437,H,0.8756835489318922
d10442,H,0.8066047671660085
d10445,H,0.8961485957105955
d10447,H,0.8874704664661771
d10449,H,0.8308184955091703
d10451,H,0.8703892620924477
d10452,H,0.8684941169243953
d10454,H,0.7873458757721743
d10455,H,0.7835100373772325
d10457,H,0.8523272035770046
d10459,H,0.8859629471703331
d10461,H,0.7979454749345201
d10463,H,0.7722304110725721
d10464,H,0.8104517409311873
d10465,H,0.8109998606741429
d10466,H,0.8726691089617877
d10467,H,0.8681655250920737
d10470,H,0.8298468354369412
d10474,H,0.8057605696208775
d10478,H,0.8394385295533487
d10480,H,0.83247079138254
d10484,H,0.7836289876369668
d10485,H,0.8534459597039445
d10486,H,0.8856974788490803
d10488,H,0.8084287164954964
d10490,H,0.8747494601480225
d10491,H,0.8796283319288005
d10494,H,0.7975116654264706
d10495,H,0.8256326248677813
d10496,H,0.8964105387335842
d10497,H,0.799506014601017
d10498,H,0.8101693094402802
d10499,H,0.7997598395863127
d10501,H,0.7977821498461392
d10503,H,0.8067734354288778
d10504,H,0.8875662468442129
d10505,H,0.8103383748872778
d10506,H,0.8167053596806471
d10507,H,0.45710906911564547
d10509,H,0.8516080150449717
d10510,H,0.8057371560088565
d10511,H,0.8835948390938412
d10517,H,0.8114374092831387
d10519,H,0.8926441657890394
d10521,H,0.8576202181866392
d10524,H,0.8014194221515966
d10528,H,0.82395094831384
d10532,H,0.8883506284624922
d10533,H,0.8276460580294952
d10535,H,0.8328971389048504
d10536,H,0.7907561625489185
d10537,H,0.8061882607566501
d10542,H,0.78661884250134
d10543,H,0.7805117401866275
d10544,H,0.8441317161148201
d10545,H,0.8762132551207721
d10547,H,0.8749077871703265
d10550,H,0.8199886743395218
d10551,H,0.783151891986722
d10554,H,0.8700375999924878
d10557,H,0.8043782591509322
d10563,H,0.8411909607704728
d10564,H,0.8539670336747838
d10568,H,0.8609114733681215
d10574,H,0.7988359855657274
d10575,H,0.806751942306053
d10576,H,0.835022833008595
d10578,H,0.8203541719653074
d10579,H,0.7671683070426486
d10582,H,0.8610912775696535
d10587,H,0.829316267847187
d10590,H,0.8897693759029351
d10597,H,0.8578617631768187
d10599,H,0.8737798030804662
d10601,H,0.8431867273667684
d10602,H,0.7857504975013804
d10606,H,0.8235293566766713
d10608,H,0.8538946887012571
d10610,H,0.8758437025050322
d10611,H,0.787815233263388
d10614,H,0.8493304865449549
d10615,H,0.8327878174566042
d10617,H,0.8324723176968595
d10619,H,0.8175221960497113
d10621,H,0.8748820554113613
d10625,H,0.8711577723988078
d10628,H,0.44774645738343294
d10629,H,0.8248132347030853
d10634,H,0.8813904847417559
d10635,H,0.8007937525125111
d10638,H,0.896809569790832
d10639,H,0.8074462812781955
d10640,H,0.7989950515684627
d10641,H,0.7978094453870688
d10642,H,0.8671354624991104
d10645,H,0.8276164940806157
d10646,H,0.8146062472141257
d10647,H,0.8381118006738169
d10650,H,0.8602881038639073
d10651,H,0.8788015538895572
d10652,H,0.8893572898724904
d10654,H,0.5802023377384722
d10655,H,0.8677510567517444
d10656,H,0.8428134702030669
d10657,H,0.7668729193863415
d10658,H,0.8022664472833276
d10659,H,0.8597091148801458
d10663,H,0.8404455508977647
d10664,H,0.8438351156151233
d10665,H,0.7991493602078092
d10666,H,0.8112715559654704
d10667,H,0.8399346840177846
d10668,H,0.8874591953546098
d10670,H,0.8816844413776209
d10671,H,0.7908403948102085
d10672,H,0.8426354763656855
d10673,H,0.8537959887611645
d10674,H,0.8162646595878398
d10677,H,0.8122617807089081
d10680,H,0.886020442235817
d10684,H,0.8204043126975497
d10690,H,0.8476562889775744
d10696,H,0.7976510338485241
d10697,H,0.818170469362759
d10698,H,0.7727308995090425
d10701,H,0.8670526539857408
d10702,H,0.7734063787225511
d10705,H,0.8334996181734217
d10706,H,0.8666094860462384
d10707,H,0.7953909911215306
d10708,H,0.8860941571183503
d10714,H,0.7730239512664931
d10715,H,0.8970578429698944
d10716,H,0.8816137303005566
d10721,H,0.7968241142965853
d10723,H,0.8338404424416209
d10727,H,0.8563774196076984
d10728,H,0.8134298504452513
d10729,H,0.8867678371473
d10734,H,0.8031945946376499
d10741,H,0.7759105672921277
d10742,H,0.8711524953179788
d10744,H,0.7991948153646219
d10747,H,0.8665263044218031
d10751,H,0.7825616431974731
d10754,H,0.7836834126088804
d10755,H,0.8407176871329916
d10758,H,0.8784248741964499
d10760,H,0.7795658816153613
d10762,H,0.8753129194545395
d10763,H,0.8256186452073355
d10765,H,0.7987154884120593
d10770,H,0.7777019336941504
d10771,H,0.8426025164069482
d10772,H,0.8131550386636042
d10775,H,0.8744180647981002
d10776,H,0.8538262454542116
d10778,H,0.860341576261258
d10779,H,0.8052514168571253
d10782,H,0.871866269244088
d10783,H,0.8641575098306209
d10784,H,0.8629410988256588
d10786,H,0.8570979707831636
d10787,H,0.8034956116567958
d10789,H,0.8651050584127022
d10792,H,0.8941874589238848
d10793,H,0.8001045515702572
d10794,H,0.8164673455461275
d10795,H,0.8205305609442294
d10796,H,0.8150658681372965
d10801,H,0.7704395579741053
d10803,H,0.8777216458022594
d10804,H,0.8096932045349451
d10806,H,0.7923876689970494
d10808,H,0.7677830966455595
d10809,H,0.8137240519418436
d10814,H,0.8856452041202121
d10815,H,0.7625419032903245
